Bill to,TECH PROFUSE PRIVATE LIMITED
Invoice number,4444723585
Invoice date,31 Aug 2022
Due Date,30 Oct 2022
Billing ID,9907-5574-3959
Currency,INR
Invoice amount,"2,577,631.94"

Account,techprofuse.com
Domain name,Subscription,Description,Order name,Start date,End date,Quantity,PO number,Amount
atmtpro.org,Google Workspace Business Starter,Usage,3577166928-04,1 Aug,31 Aug,5,20220446,499.80
atmytip.com,Google Workspace Business Starter,Usage,3722358158-02,1 Aug,31 Aug,1,20220748,99.96
atominc.co,Google Workspace Business Starter,Commitment,3390761227-08,1 Aug,31 Aug,3,20220708,299.88
atullya.in,Google Workspace Business Starter,Commitment,3083987595-06,1 Aug,31 Aug,2,20210398,199.92
aumyoga.co.in,Google Workspace Business Standard,Commitment,3632383992-02,1 Aug,31 Aug,1,20220562,537.60
auratechsolution.com,Google Workspace Business Starter,Commitment,3237982430-07,1 Aug,31 Aug,2,20210783,199.92
auravoyages.com,Google Workspace Business Starter,Usage,3560206130-06,1 Aug,31 Aug,6,,599.76
auto-konnect.com,Google Workspace Business Starter,Commitment,2985317194-06,1 Aug,15 Aug,6,20210101,290.21
autocarscoimbatore.in,Google Workspace Business Starter,Usage,3440785458-05,1 Aug,31 Aug,1,,99.96
avudaiappandharma.com,Google Workspace Business Starter,Commitment,3073849798-04,1 Aug,25 Aug,1,20210370,80.61
avudaiappandharma.com,Google Workspace Business Starter,Commitment decrease,3073849798-06,26 Aug,26 Aug,1,23652,0.00
awzartech.com,Google Workspace Business Starter,Commitment,3409570699-08,1 Aug,31 Aug,2,20220440,199.92
axardeep.com,Google Workspace Business Starter,Usage,3715248737-05,1 Aug,31 Aug,2,,199.92
axisdruckfarben.com,Google Workspace Business Starter,Commitment,3060967971-02,1 Aug,15 Aug,5,20210332,241.83
axisdruckfarben.com,Google Workspace Business Starter,Commitment decrease,3060967971-05,16 Aug,16 Aug,1,20210332,0.00
ayurvedgram.in,Google Workspace Business Starter,Usage,3611820888-02,1 Aug,31 Aug,1,20220513,99.96
azmitravel.com,Google Workspace Business Starter,Usage,3698859540-06,1 Aug,31 Aug,1,20220692,99.96
babadrill.com,Google Workspace Business Starter,Usage,3424890993-07,1 Aug,18 Aug,37,,"2,819.15"
babadrill.com,Google Workspace Business Starter,Usage,3424890993-07,19 Aug,31 Aug,40,,"2,247.42"
babadrill.com,Google Drive storage 20 GB,Usage,3450008131-02,1 Aug,31 Aug,2,,344.00
babadrill.com,Google Drive storage 50 GB,Usage,3450008181-02,1 Aug,31 Aug,1,,324.00
babypedia.in,Google Workspace Business Starter,Commitment,3464668432-07,1 Aug,31 Aug,1,20220112,99.96
backbenchersdigital.com,Google Workspace Business Starter,Commitment,3390496276-06,1 Aug,31 Aug,10,20220468,999.60
badiyaprice.com,Google Workspace Business Starter,Usage,3569575450-04,2 Aug,31 Aug,2,,193.47
bagariagroup.com,Google Workspace Business Starter,Usage,3412489481-02,1 Aug,31 Aug,29,,"3,511.20"
bahetimoneymart.com,Google Workspace Business Starter,Commitment,3458027868-03,1 Aug,31 Aug,1,,99.96
baidyanathlifesciences.com,Google Workspace Business Starter,Usage,4225788018-02,7 Aug,31 Aug,7,20221303,564.29
baitalsahwa.com,Google Workspace Business Starter,Usage,3639019693-02,1 Aug,31 Aug,8,,799.68
bajajin.com,Google Workspace Business Starter,Usage,3315474845-02,1 Aug,31 Aug,20,20210977,"1,999.20"
bajajsuperpack.com,Google Workspace Business Starter,Usage,3315649394-02,1 Aug,31 Aug,36,20210976,"4,687.20"
balajigroup.co.in,Google Workspace Business Starter,Usage,3347518473-02,1 Aug,15 Aug,6,,290.21
balajigroup.co.in,Google Workspace Business Starter,Usage,3347518473-02,16 Aug,31 Aug,7,,361.14
balajiudyog.com,Google Workspace Business Starter,Commitment,3328759890-07,1 Aug,31 Aug,1,20211022,99.96
bansalconstruction.in,Google Workspace Business Starter,Usage,3710565498-02,1 Aug,31 Aug,8,20220716,799.68
bansalgroup.in,Google Workspace Business Starter,Commitment,3559385705-04,1 Aug,31 Aug,100,,"5,040.00"
bansalgroup.in,Google Workspace Business Starter,Commitment increase,3559385705-05,5 Aug,31 Aug,87,,"3,819.02"
bansalgroup.in,Google Workspace Business Starter,Commitment increase,3559385705-06,10 Aug,31 Aug,4,,143.07
bansalnews.com,Google Workspace Business Starter,Usage,4210492821-02,4 Aug,17 Aug,49,20221279,"3,103.13"
banyantribeglobal.com,Google Workspace Business Starter,Usage,3326432724-07,1 Aug,31 Aug,3,,299.88
baplrototech.com,Google Workspace Business Starter,Commitment,3371583759-06,1 Aug,31 Aug,80,,"10,752.00"
baruahdevelopers.com,Google Workspace Business Starter,Usage,3859718320-02,1 Aug,31 Aug,2,,199.92
bcrec.co.in,Google Workspace for Education Plus – Legacy,Commitment,3178160963-02,1 Aug,31 Aug,10,,"2,000.00"
becomeshakespeare.com,Google Workspace Business Starter,Usage,3437433653-02,1 Aug,11 Aug,15,20220008,532.05
becomeshakespeare.com,Google Workspace Business Starter,Usage,3437433653-02,12 Aug,23 Aug,14,20220008,541.71
becomeshakespeare.com,Google Workspace Business Starter,Usage,3437433653-02,24 Aug,31 Aug,10,20220008,257.97
beecostorage.in,Google Workspace Business Starter,Usage,3872307694-02,1 Aug,31 Aug,11,20220994,"1,099.56"
beesafefarming.in,Google Workspace Business Starter,Usage,3729427312-06,1 Aug,31 Aug,7,20220773,699.72
belust.in,Google Workspace Business Starter,Commitment,3393883489-04,1 Aug,31 Aug,7,,699.72
bengalurusmartcity.in,Google Workspace Business Starter,Usage,2963210862-08,1 Aug,7 Aug,17,20210041,383.71
bengalurusmartcity.in,Google Workspace Business Starter,Usage,2963210862-08,8 Aug,8 Aug,18,20210041,0.00
berdtechnologies.com,Google Workspace Business Starter,Commitment,3228797928-07,1 Aug,31 Aug,5,20210740,499.80
bestcomfortsystem.com,Google Workspace Business Starter,Usage,3845922710-02,1 Aug,31 Aug,2,,199.92
bestcoursesonline.in,Google Workspace Business Starter,Commitment,3393001586-07,1 Aug,31 Aug,1,2020161,99.96
bestproperties.sa,Google Workspace Business Starter,Commitment,3269252663-07,1 Aug,31 Aug,25,,"2,839.20"
bestvalue.ae,Google Workspace Business Starter,Commitment,3261281160-07,1 Aug,31 Aug,14,,"1,399.44"
bestyatra.in,Google Workspace Business Starter,Usage,3580587393-02,1 Aug,31 Aug,3,,299.88
betitliful.com,Google Workspace Business Starter,Commitment,3298309745-06,1 Aug,31 Aug,1,20210908,99.96
bevelsandedges.com,Google Workspace Business Starter,Commitment,3337931874-07,1 Aug,31 Aug,4,,399.84
beyondad.in,Google Workspace Business Starter,Usage,4093524288-07,19 Aug,31 Aug,3,20221207,125.75
beyondtech.club,Google Workspace Business Starter,Usage,2406245928-06,1 Aug,6 Aug,13,2021076,422.71
beyondtech.club,Google Workspace Business Starter,Usage,2406245928-06,7 Aug,7 Aug,14,2021076,0.00
bgrl.co.com,Google Workspace Business Starter,Commitment,3206094417-07,1 Aug,31 Aug,3,20210691,299.88
bhadaexpress.com,Google Workspace Business Starter,Usage,3410315847-11,1 Aug,31 Aug,15,,"1,499.40"
bhadrainfracon.com,Google Workspace Business Starter,Usage,3412386480-05,1 Aug,31 Aug,6,20211006,599.76
bharathi-power.com,Google Workspace Business Starter,Usage,4246640091-02,10 Aug,31 Aug,5,20221317,354.70
bharathiassociates.com,Google Workspace Business Starter,Usage,4282813138-02,17 Aug,17 Aug,16,20221354,51.59
bharathiassociates.com,Google Workspace Business Starter,Usage,4282813138-02,18 Aug,31 Aug,11,20221354,496.58
bharathimediscribe.com,Google Workspace Business Starter,Usage,4301587030-02,19 Aug,31 Aug,6,20221378,251.51
bharatvoip.com,Google Workspace Business Starter,Commitment,3319886966-04,1 Aug,31 Aug,34,20211007,"4,351.20"
bhavik.biz,Google Workspace Business Starter,Usage,3910436894-02,1 Aug,30 Aug,19,,"1,837.98"
bhavik.biz,Google Workspace Business Starter,Usage,3910436894-02,31 Aug,31 Aug,21,,69.92
bheeshmaaagrotech.com,Google Workspace Business Starter,Usage,3618088280-06,1 Aug,31 Aug,1,20220532,99.96
bheeshmaaseeds.com,Google Workspace Business Starter,Usage,3618550863-06,1 Aug,31 Aug,1,20220534,99.96
bholenathenterprises.com,Google Workspace Business Starter,Commitment,3442698711-03,1 Aug,31 Aug,10,20220034,999.60
bhoome.in,Google Workspace Business Starter,Usage,3820767215-06,1 Aug,31 Aug,1,,99.96
bhoomicrop.com,Google Workspace Business Starter,Commitment,3076903196-09,1 Aug,7 Aug,6,20220094,135.43
bhoomicrop.com,Google Workspace Business Starter,Usage,4227627774-02,8 Aug,31 Aug,6,,464.33
bigcastings.com,Google Workspace Business Starter,Commitment,3431688564-04,1 Aug,31 Aug,14,,"1,399.44"
bighub-solutions.com,Google Workspace Business Starter,Usage,3555888445-07,1 Aug,4 Aug,14,20220371,180.57
bighub-solutions.com,Google Workspace Business Starter,Usage,3555888445-07,5 Aug,31 Aug,15,20220371,"1,305.93"
bingepop.in,Google Workspace Business Starter,Usage,3571327319-05,1 Aug,31 Aug,1,,99.96
bioagro.in,Google Workspace Business Starter,Usage,4042096224-06,5 Aug,31 Aug,3,20221152,261.18
bioelite.in,Google Workspace Business Starter,Usage,3977684132-06,1 Aug,31 Aug,3,20221105,299.88
biofriendlypacks.com,Google Workspace Business Starter,Usage,3055347636-10,1 Aug,31 Aug,4,,399.84
bioinformaticspwc.in,Google Workspace Business Standard,Usage,3329580441-04,1 Aug,31 Aug,1,20211023,537.60
biomatiq.com,Google Workspace Business Starter,Commitment,3228798634-10,1 Aug,31 Aug,17,20221211,"1,699.32"
biomatiq.com,Google Workspace Business Starter,Commitment increase,3228798634-11,5 Aug,31 Aug,1,20221282,87.06
bioplastltd.com,Google Workspace Business Starter,Commitment,3016670554-06,1 Aug,29 Aug,1,20210205,93.51
bioplastltd.com,Google Workspace Business Starter,Commitment decrease,3016670554-09,30 Aug,30 Aug,1,20210205,0.00
bisinstitutes.com,Google Workspace Business Starter,Usage,4231575882-02,8 Aug,31 Aug,7,20221310,541.71
bitextile.com,Google Workspace Business Starter,Usage,4290012783-02,18 Aug,31 Aug,4,20221363,180.57
bksonsinfra.com,Google Workspace Business Starter,Commitment,3224566972-07,1 Aug,31 Aug,20,20210724,"1,999.20"
blackandblue.co.in,Google Workspace Business Starter,Usage,2385589632-06,1 Aug,31 Aug,4,2021054,672.00
blessedstems.com,Google Workspace Business Starter,Commitment,3095789792-04,1 Aug,31 Aug,2,20210444,199.92
bleucares.com,Google Workspace Business Starter,Commitment,3064854405-08,1 Aug,20 Aug,8,20210664,515.93
bleucares.com,Google Workspace Business Starter,Commitment decrease,3064854405-10,21 Aug,21 Aug,1,202132,0.00
blocktech.co.in,Google Workspace Business Starter,Usage,4010896793-07,1 Aug,31 Aug,3,,299.88
bloomxsolutions.com,Google Workspace Business Starter,Usage,3673942240-06,1 Aug,31 Aug,5,20220647,499.80
blpgovtpgcollegemhow.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3018610540-03,1 Aug,31 Aug,1,,120.00
bluebellplus.in,Google Workspace Business Starter,Commitment,3214807393-07,1 Aug,31 Aug,1,20210702,99.96
bluestarindustries.co,Google Workspace Business Starter,Usage,3653671813-06,1 Aug,31 Aug,1,20220614,99.96
bluetech-systems.co.in,Google Workspace Business Starter,Commitment,2965618475-05,1 Aug,4 Aug,1,2021806,12.90
bluewingscargo.com,Google Workspace Business Starter,Commitment,3505731751-07,1 Aug,31 Aug,9,,899.64
blumedia.tv,Google Workspace Business Starter,Usage,3835542944-06,1 Aug,31 Aug,1,20220948,99.96
bnrsecurities.com,Google Workspace Business Starter,Usage,3757416630-02,1 Aug,31 Aug,40,20220821,"5,359.20"
bobmast.com,Google Workspace Business Starter,Commitment,3109735013-05,1 Aug,30 Aug,1,20210396,96.74
bobmast.com,Google Workspace Business Starter,Commitment decrease,3109735013-07,31 Aug,31 Aug,1,2021563,0.00
bodyculture.in,Google Workspace Business Starter,Usage,3638643687-02,1 Aug,31 Aug,1,20220574,99.96
boldiful.com,Google Workspace Business Starter,Usage,3996864532-08,1 Aug,31 Aug,5,,499.80
bonafidetrade.com,Google Workspace Business Starter,Usage,3696137386-10,1 Aug,31 Aug,8,,799.68
boobay.in,Google Workspace Business Starter,Commitment,3440003471-02,1 Aug,31 Aug,1,20220018,99.96
bookedges.com,Google Workspace Business Starter,Commitment,3142263834-06,1 Aug,31 Aug,1,20210542,99.96
bplab.in,Google Workspace Business Starter,Commitment,3305802566-04,1 Aug,31 Aug,5,,499.80
brainconsultants.com,Google Workspace Business Starter,Commitment,2328469284-06,1 Aug,31 Aug,60,20211293,"8,064.00"
brainerrsadmission.com,Google Workspace Business Starter,Commitment,3324092709-04,1 Aug,31 Aug,1,,99.96
brandnomads.in,Google Workspace Business Plus,Commitment,3955144669-06,1 Aug,31 Aug,4,20221091,"4,032.00"
brarsecurity.ca,Google Workspace Business Starter,Commitment,3529774794-07,1 Aug,31 Aug,1,20220289,99.96
brickmentbuilders.com,Google Workspace Business Starter,Commitment,3034390035-03,1 Aug,31 Aug,1,20210263,99.96
bricolagefilms.com,Google Workspace Business Starter,Usage,4016626643-06,1 Aug,31 Aug,1,20221121,99.96
bridge-ss.com,Google Workspace Business Starter,Usage,3578634337-02,1 Aug,31 Aug,18,,"1,799.28"
brightwatersolution.com,Google Workspace Business Starter,Commitment,3443062843-02,1 Aug,31 Aug,3,20220035,299.88
brooksideinternationalcollege.com.au,Google Workspace Business Starter,Usage,3704410246-06,1 Aug,31 Aug,1,20220700,99.96
brspmpl.com,Google Workspace Business Starter,Commitment,3205358556-07,1 Aug,31 Aug,1,20210688,99.96
brundavana.co,Google Workspace Business Starter,Commitment,2965638953-08,1 Aug,7 Aug,20,20210697,451.43
bsgmwebdesign.com,Google Workspace Business Starter,Commitment,3453068528-07,1 Aug,31 Aug,1,,99.96
bsmrrecycle.com,Google Workspace Business Starter,Commitment,3340502760-05,1 Aug,31 Aug,9,20211055,899.64
buie.ac.in,Google Workspace for Education: Teaching and Learning Upgrade,Usage,3155706414-03,1 Aug,31 Aug,1,20210563,120.00
bulawa.in,Google Workspace Business Starter,Commitment,3375713775-07,1 Aug,31 Aug,1,,99.96
businessgrowthaccelerate.com,Google Workspace Business Starter,Commitment,3451001518-07,1 Aug,31 Aug,1,,99.96
businessnhancers.com,Google Workspace Business Starter,Commitment,3471386544-08,1 Aug,31 Aug,10,20220802,999.60
businesstouchmagazine.com,Google Workspace Business Starter,Usage,3646399514-02,1 Aug,7 Aug,5,20220522,112.86
businesstouchmagazine.com,Google Workspace Business Starter,Usage,3646399514-02,8 Aug,31 Aug,6,20220522,464.33
bwesl.com,Google Workspace Business Starter,Commitment,3415744580-07,1 Aug,31 Aug,10,,999.60
ca2x.com,Google Workspace Business Starter,Commitment,3198508368-07,1 Aug,31 Aug,5,20210670,499.80
cacsindia.com,Google Workspace Business Starter,Usage,3681813937-02,1 Aug,31 Aug,41,20220679,"5,527.20"
cadreodr.com,Google Workspace Business Starter,Usage,2752173721-06,23 Aug,31 Aug,2,2021415,97.55
cajpps.com,Google Workspace Business Starter,Usage,3918213667-06,1 Aug,31 Aug,3,20221058,299.88
calyxanalytics.com,Google Workspace Business Starter,Commitment,3095745646-06,1 Aug,31 Aug,5,20210445,499.80
canadavetstore.com,Google Workspace Business Starter,Commitment,3224751835-07,1 Aug,31 Aug,1,20210728,99.96
canwinhr.com,Google Workspace Business Starter,Usage,3824833892-02,1 Aug,31 Aug,18,20220933,"1,799.28"
canwinhr.com,Google Drive storage 50 GB,Usage,3825135009-02,1 Aug,31 Aug,1,20220933,324.00
capart.in,Google Workspace Business Starter,Usage,3735088886-02,1 Aug,5 Aug,20,20220783,322.45
capart.in,Google Workspace Business Starter,Usage,3735088886-02,6 Aug,31 Aug,21,20220783,"1,817.65"
capitalglasssystems.com,Google Workspace Business Starter,Commitment,3024984649-06,1 Aug,31 Aug,1,20210239,99.96
carboclave.com,Google Workspace Business Starter,Usage,3832292307-06,1 Aug,31 Aug,3,20220937,299.88
cardoc.in,Google Workspace Business Starter,Usage,3983038005-06,1 Aug,31 Aug,1,20221107,99.96
careagritech.com,Google Workspace Business Starter,Commitment,3381000130-05,1 Aug,31 Aug,1,20211163,99.96
careerwithlic.org,Google Workspace Business Starter,Usage,3771508888-06,1 Aug,31 Aug,1,,99.96
careerzone.net.in,Google Workspace Business Starter,Usage,3714846327-02,1 Aug,31 Aug,6,20220728,599.76
careformlabs.com,Google Workspace Business Starter,Commitment,3557013219-03,1 Aug,31 Aug,6,,599.76
careutility.com,Google Workspace Business Starter,Usage,3994017247-02,1 Aug,31 Aug,29,,"3,511.20"
carhoyabike.com,Google Workspace Business Starter,Usage,3490486453-08,1 Aug,31 Aug,3,20220168,299.88
casamkit.in,Google Workspace Business Standard,Usage,2121778338-06,1 Aug,31 Aug,1,2020162,537.60
casarozen.com,Google Workspace Business Starter,Commitment,3440800912-04,1 Aug,31 Aug,1,,99.96
cashweta.com,Google Workspace Business Starter,Usage,4002127696-02,1 Aug,31 Aug,5,,499.80
casperpowercontrols.com,Google Workspace Business Starter,Usage,4334684482-02,26 Aug,26 Aug,4,20221397,12.90
casperpowercontrols.com,Google Workspace Business Starter,Usage,4334684482-02,27 Aug,30 Aug,2,20221397,25.79
casperpowercontrols.com,Google Workspace Business Starter,Usage,4334684482-02,31 Aug,31 Aug,1,20221397,3.22
catalysttraders.in,Google Workspace Business Starter,Commitment,3493256051-07,1 Aug,31 Aug,1,20220174,99.96
catamarangroup.in,Google Workspace Business Starter,Usage,3728705453-06,1 Aug,31 Aug,1,20220767,99.96
catfinserv.com,Google Workspace Business Starter,Usage,3900131283-02,1 Aug,11 Aug,12,20221028,425.63
catfinserv.com,Google Workspace Business Starter,Usage,3900131283-02,12 Aug,31 Aug,13,20221028,838.38
catirumalesh.in,Google Workspace Business Starter,Commitment,3340133302-02,1 Aug,31 Aug,1,20211056,99.96
catsapes.com,Google Workspace Business Starter,Usage,3440800944-02,1 Aug,31 Aug,3,,299.88
cbase.in,Google Workspace Business Starter,Commitment,3447327886-04,1 Aug,31 Aug,5,20220059,499.80
cccabs.in,Google Workspace Business Starter,Usage,3332175409-08,2 Aug,31 Aug,1,,96.74
cccexe.com,Google Workspace Business Starter,Usage,3667253642-04,1 Aug,31 Aug,4,,399.84
cccorptechsolutions.com,Google Workspace Business Starter,Usage,3899888636-07,1 Aug,31 Aug,3,20221029,299.88
cciclub.info,Google Workspace Business Starter,Usage,3743306140-05,1 Aug,31 Aug,1,20220796,99.96
cconconsultants.in,Google Workspace Business Starter,Usage,4072088089-06,13 Aug,31 Aug,1,20221186,61.26
celesti.in,Google Workspace Business Starter,Usage,3824798659-06,1 Aug,31 Aug,3,6052022,299.88
cengg.in,Google Workspace Business Starter,Commitment,3278863543-07,1 Aug,31 Aug,3,,299.88
centaur-energy.com,Google Workspace Business Starter,Commitment,3278323101-02,1 Aug,31 Aug,1,20210862,99.96
centaurdesign.co.in,Google Workspace Business Starter,Usage,4219102022-02,5 Aug,31 Aug,7,20221289,609.43
centuryclub.in,Google Workspace Business Starter,Usage,3766517718-02,1 Aug,31 Aug,10,20220845,999.60
cerebromiddleeast.com,Google Workspace Business Starter,Commitment,3329146564-08,1 Aug,31 Aug,3,20220613,299.88
ceyoneenterprise.com,Google Workspace Business Starter,Usage,3536648236-02,1 Aug,31 Aug,1,,99.96
chariotinternational.com,Google Workspace Business Starter,Usage,3409358247-06,1 Aug,31 Aug,12,,"1,199.52"
cheapflightsmine.com,Google Workspace Business Starter,Usage,3430026320-06,1 Aug,31 Aug,2,20211343,199.92
chemiverse.io,Google Workspace Business Starter,Usage,4292056821-02,18 Aug,31 Aug,1,20221365,45.14
chemproequipments.net,Google Workspace Business Starter,Usage,3629191297-03,1 Aug,31 Aug,3,20220554,299.88
chemscience.in,Google Workspace Business Starter,Commitment,3167872979-02,1 Aug,31 Aug,3,,299.88
chemsolpoly.com,Google Workspace Business Starter,Usage,3288898228-02,1 Aug,2 Aug,35,,291.56
chemsolpoly.com,Google Workspace Business Starter,Usage,3288898228-02,3 Aug,31 Aug,33,,"3,913.32"
chhapia.com,Google Workspace Business Starter,Commitment,3412939494-08,1 Aug,31 Aug,4,20211286,399.84
chikittsa.com,Google Workspace Business Starter,Commitment,3811849012-02,1 Aug,31 Aug,13,,"1,299.48"
childrensmindseye.co.in,Google Workspace Business Standard,Usage,3883219814-06,1 Aug,31 Aug,1,20221004,537.60
